DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2010,11419.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2011,12308.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2012,12384,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2013,14910.480000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2014,13302.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2015,14734.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2016,16963.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2017,16949.519999999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2018,15172.199999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2019,15519.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2020,15411.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2021,17022.239999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B39_1214o,HSO,2022,16888.32,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1990,3409.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1991,3560.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1992,4140,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1993,4172.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1994,4496.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1995,4604.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1996,5410.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1997,5713.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1998,5533.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,1999,4860,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2000,4384.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2001,4968,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2002,5277.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2003,5601.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2004,4219.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2005,4548.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2006,4982.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2007,5183.28,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2008,8506.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2009,8611.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2010,8380.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2011,10310.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2012,11066.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2013,10288.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2014,13671.720000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2015,12241.44,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2016,10883.16,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2017,12034.584,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2018,15716.880000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2019,15886.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2020,16254,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2021,17413.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B47_123,HSO,2022,18180.792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,1998,162,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,1999,194.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2000,118.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2001,129.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2002,136.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2003,136.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2004,162,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2005,176.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2006,187.20000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2007,180,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B48_1232,HSO,2008,129.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1990,50.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1991,50.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1992,50.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1993,46.800000000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1994,36,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1995,68.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1996,36,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1997,39.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1998,36,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,1999,1476,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2000,1386,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2001,1605.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2002,1620,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2003,1713.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2004,25.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2005,30.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2006,36,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2007,43.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2008,2124,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2009,2962.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2010,2962.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2011,3254.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2012,3574.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2013,3592.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2014,5348.16,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2015,4473,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2016,3657.96,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2017,3020.184,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2018,4962.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2019,4938.12,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2020,4413.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2021,4800.7116,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B49_1235,HSO,2022,5382.8640000000005,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1990,2808,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1991,2962.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1992,3157.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1993,3337.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1994,3517.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1995,3837.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1996,3913.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1997,4197.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1998,4366.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,1999,3189.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2000,2880,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2001,3232.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2002,3520.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2003,3751.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2004,4032,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2005,4341.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2006,4759.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2007,4959.36,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2008,4518,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2009,4514.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2010,4644,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2011,5126.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2012,5511.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2013,6012,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2014,7009.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2015,7024.68,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2016,7225.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2017,9014.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2018,10645.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2019,10948.68,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2020,11840.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2021,12612.4884,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B50_1231,HSO,2022,12797.928,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1990,550.8000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1991,547.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1992,932.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1993,788.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1994,943.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1995,698.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1996,1461.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1997,1476,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,1998,968.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2008,1735.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2009,1134,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2010,774,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2011,1929.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2012,1980,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2013,684,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2014,1313.6399999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2015,743.76,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2016,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2017,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2018,109.08,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B07_EL,B51_1234,HSO,2019,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1990,12096.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1991,10728,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1992,9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1993,9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1994,9396,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1995,10440,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1996,14112,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1997,13284,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1998,13932,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,1999,13788,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2000,15444,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2001,17280,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2002,13896.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2003,28332.000000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2004,35517.600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2005,36057.600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2006,37645.200000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2007,35600.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2008,37404,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2009,46548,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2010,51912,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2011,51973.200000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2012,54572.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2013,64112.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2014,105026.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2015,162745.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2016,161431.19999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2017,171226.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2018,184600.80000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2019,188449.19999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2020,182152.80000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2021,181332,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B01_01,HSO,2022,198648,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1990,12096.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1991,10728,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1992,9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1993,9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1994,9396,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1995,10440,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1996,14112,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1997,13284,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1998,13932,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,1999,13788,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2000,15444,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2001,17280,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2002,13896.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2003,28332.000000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2004,35517.600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2005,36057.600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2006,37645.200000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2007,35600.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2008,37404,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2009,46548,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2010,51912,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2011,51973.200000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2012,54572.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2013,64112.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2014,105026.40000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2015,162745.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2016,161431.19999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2017,171226.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2018,184600.80000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2019,188449.19999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2020,182152.80000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2021,181332,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B07_GA,HSO,2022,198648,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1990,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1991,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1992,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1993,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1994,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1995,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1996,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1997,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1998,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,1999,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2000,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2001,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2002,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2003,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2004,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2005,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2006,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2007,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2008,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2009,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2010,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2011,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2012,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2013,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2014,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2015,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2016,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2017,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2018,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2019,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2020,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2021,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B08_SD,HSO,2022,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1990,-12096.000000000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1991,-10728,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1992,-9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1993,-9792,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1994,-9396,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1995,-10440,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1996,-14112,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1997,-13284,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1998,-13932,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,1999,-13788,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,2000,-15444,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B08_HT,B10_08,HSO,2001,-17280,N,,0
